uid,group_id,step,country,category,sub_category,variant,question,expected_answer,actual_answer,question_rationale
sd35_nigeria_architecture_landmark_general::5,sd35_nigeria_architecture_landmark_general,5,nigeria,architecture,landmark,general,Are there foreign architectural elements unrelated to nigeria?,no,no,Template-based question for architecture general in nigeria
sd35_nigeria_architecture_landmark_general::5,sd35_nigeria_architecture_landmark_general,5,nigeria,architecture,landmark,general,Does the structure fit within the typical nigeria built environment?,yes,no,Template-based question for architecture general in nigeria
sd35_nigeria_architecture_landmark_general::5,sd35_nigeria_architecture_landmark_general,5,nigeria,architecture,landmark,general,Are there elements that would be culturally inappropriate in nigeria?,no,no,Template-based question for architecture general in nigeria
sd35_nigeria_architecture_landmark_modern::step0,sd35_nigeria_architecture_landmark_modern,step0,nigeria,architecture,landmark,modern,Does the architecture show contemporary design while maintaining nigeria cultural identity?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::step0,sd35_nigeria_architecture_landmark_modern,step0,nigeria,architecture,landmark,modern,Are there outdated or purely traditional elements inappropriate for modern nigeria architecture?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::step0,sd35_nigeria_architecture_landmark_modern,step0,nigeria,architecture,landmark,modern,Does the building reflect modern nigeria urban development and lifestyle?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::step0,sd35_nigeria_architecture_landmark_modern,step0,nigeria,architecture,landmark,modern,Does the design ignore modern nigeria architectural innovations and trends?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::1,sd35_nigeria_architecture_landmark_modern,1,nigeria,architecture,landmark,modern,Does the architecture show contemporary design while maintaining nigeria cultural identity?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::1,sd35_nigeria_architecture_landmark_modern,1,nigeria,architecture,landmark,modern,Are there outdated or purely traditional elements inappropriate for modern nigeria architecture?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::1,sd35_nigeria_architecture_landmark_modern,1,nigeria,architecture,landmark,modern,Does the building reflect modern nigeria urban development and lifestyle?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::1,sd35_nigeria_architecture_landmark_modern,1,nigeria,architecture,landmark,modern,Does the design ignore modern nigeria architectural innovations and trends?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::2,sd35_nigeria_architecture_landmark_modern,2,nigeria,architecture,landmark,modern,Does the architecture show contemporary design while maintaining nigeria cultural identity?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::2,sd35_nigeria_architecture_landmark_modern,2,nigeria,architecture,landmark,modern,Are there outdated or purely traditional elements inappropriate for modern nigeria architecture?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::2,sd35_nigeria_architecture_landmark_modern,2,nigeria,architecture,landmark,modern,Does the building reflect modern nigeria urban development and lifestyle?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::2,sd35_nigeria_architecture_landmark_modern,2,nigeria,architecture,landmark,modern,Does the design ignore modern nigeria architectural innovations and trends?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::3,sd35_nigeria_architecture_landmark_modern,3,nigeria,architecture,landmark,modern,Does the architecture show contemporary design while maintaining nigeria cultural identity?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::3,sd35_nigeria_architecture_landmark_modern,3,nigeria,architecture,landmark,modern,Are there outdated or purely traditional elements inappropriate for modern nigeria architecture?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::3,sd35_nigeria_architecture_landmark_modern,3,nigeria,architecture,landmark,modern,Does the building reflect modern nigeria urban development and lifestyle?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::3,sd35_nigeria_architecture_landmark_modern,3,nigeria,architecture,landmark,modern,Does the design ignore modern nigeria architectural innovations and trends?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::4,sd35_nigeria_architecture_landmark_modern,4,nigeria,architecture,landmark,modern,Does the architecture show contemporary design while maintaining nigeria cultural identity?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::4,sd35_nigeria_architecture_landmark_modern,4,nigeria,architecture,landmark,modern,Are there outdated or purely traditional elements inappropriate for modern nigeria architecture?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::4,sd35_nigeria_architecture_landmark_modern,4,nigeria,architecture,landmark,modern,Does the building reflect modern nigeria urban development and lifestyle?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::4,sd35_nigeria_architecture_landmark_modern,4,nigeria,architecture,landmark,modern,Does the design ignore modern nigeria architectural innovations and trends?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::5,sd35_nigeria_architecture_landmark_modern,5,nigeria,architecture,landmark,modern,Does the architecture show contemporary design while maintaining nigeria cultural identity?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::5,sd35_nigeria_architecture_landmark_modern,5,nigeria,architecture,landmark,modern,Are there outdated or purely traditional elements inappropriate for modern nigeria architecture?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::5,sd35_nigeria_architecture_landmark_modern,5,nigeria,architecture,landmark,modern,Does the building reflect modern nigeria urban development and lifestyle?,yes,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_modern::5,sd35_nigeria_architecture_landmark_modern,5,nigeria,architecture,landmark,modern,Does the design ignore modern nigeria architectural innovations and trends?,no,no,Template-based question for architecture modern in nigeria
sd35_nigeria_architecture_landmark_traditional::step0,sd35_nigeria_architecture_landmark_traditional,step0,nigeria,architecture,landmark,traditional,Does the architecture show traditional nigeria building styles and materials?,yes,no,Template-based question for architecture traditional in nigeria
sd35_nigeria_architecture_landmark_traditional::step0,sd35_nigeria_architecture_landmark_traditional,step0,nigeria,architecture,landmark,traditional,Are there modern Western architectural elements that contradict traditional nigeria design?,no,no,Template-based question for architecture traditional in nigeria
sd35_nigeria_architecture_landmark_traditional::step0,sd35_nigeria_architecture_landmark_traditional,step0,nigeria,architecture,landmark,traditional,Does the structure incorporate traditional nigeria cultural motifs or decorative elements?,yes,no,Template-based question for architecture traditional in nigeria
