row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
296,"A celebrity in Korea, photorealistic.",Change the image to represent celebrity in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_celebrity.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_celebrity_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_celebrity_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_celebrity_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_celebrity_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_celebrity_5.png,step0_path,19.482421875,step1_path,5.400883674621582
297,"A chef in Korea, photorealistic.",Change the image to represent chef in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_chef.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_chef_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_chef_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_chef_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_chef_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_chef_5.png,step2_path,27.734375,step1_path,5.519254207611084
298,"Daily Life in Korea, photorealistic.",Change the image to represent daily life in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_daily_life.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_daily_life_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_daily_life_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_daily_life_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_daily_life_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_daily_life_5.png,step2_path,21.59423828125,step4_path,5.412973403930664
299,"A doctor in Korea, photorealistic.",Change the image to represent doctor in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_doctor.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_doctor_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_doctor_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_doctor_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_doctor_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_doctor_5.png,step3_path,30.2734375,step4_path,5.506365776062012
300,"A farmer in Korea, photorealistic.",Change the image to represent farmer in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_farmer.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_farmer_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_farmer_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_farmer_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_farmer_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_farmer_5.png,step5_path,28.90625,step5_path,5.511425495147705
301,"A model in Korea, photorealistic.",Change the image to represent model in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_model.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_model_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_model_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_model_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_model_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_model_5.png,step0_path,24.609375,step0_path,5.57078742980957
302,"A president in Korea, photorealistic.",Change the image to represent president in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_president.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_president_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_president_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_president_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_president_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_president_5.png,step3_path,23.14453125,step3_path,5.520788192749023
303,"A soldier in Korea, photorealistic.",Change the image to represent soldier in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_soldier.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_soldier_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_soldier_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_soldier_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_soldier_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_soldier_5.png,step4_path,29.2236328125,step3_path,5.4306254386901855
304,"A student in Korea, photorealistic.",Change the image to represent student in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_student.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_student_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_student_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_student_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_student_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_student_5.png,step0_path,23.73046875,step2_path,5.524364471435547
305,"A teacher in Korea, photorealistic.",Change the image to represent teacher in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_teacher.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_teacher_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_teacher_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_teacher_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_teacher_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_teacher_5.png,step2_path,18.22509765625,step5_path,5.44667911529541
306,"Common animal in Korea, photorealistic.",Change the image to represent common animal in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_wildlife_animal_common.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_wildlife_animal_common_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_wildlife_animal_common_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_wildlife_animal_common_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_wildlife_animal_common_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_wildlife_animal_common_5.png,step0_path,22.30224609375,step1_path,5.3827714920043945
307,"Animal in Korea, photorealistic.",Change the image to represent animal in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_wildlife_animal_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_wildlife_animal_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_wildlife_animal_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_wildlife_animal_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_wildlife_animal_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_wildlife_animal_general_5.png,step2_path,25.3173828125,step0_path,5.471652030944824
308,"National animal in Korea, photorealistic.",Change the image to represent national animal in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_wildlife_animal_national.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_wildlife_animal_national_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_wildlife_animal_national_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_wildlife_animal_national_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_wildlife_animal_national_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_wildlife_animal_national_5.png,step0_path,21.38671875,step0_path,5.545024394989014
309,"Common plant in Korea, photorealistic.",Change the image to represent common animal in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_wildlife_plant_common.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_wildlife_plant_common_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_wildlife_plant_common_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_wildlife_plant_common_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_wildlife_plant_common_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_wildlife_plant_common_5.png,step1_path,17.822265625,step2_path,5.400841236114502
310,"Plant in Korea, photorealistic.",Change the image to represent animal in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_wildlife_plant_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_wildlife_plant_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_wildlife_plant_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_wildlife_plant_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_wildlife_plant_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_wildlife_plant_general_5.png,step5_path,20.20263671875,step2_path,5.505167484283447
311,"National plant in Korea, photorealistic.",Change the image to represent national animal in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_wildlife_plant_national.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_wildlife_plant_national_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_wildlife_plant_national_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_wildlife_plant_national_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_wildlife_plant_national_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_wildlife_plant_national_5.png,step4_path,17.07763671875,step2_path,5.394942283630371
312,"House in Nigeria, photorealistic.",Change the image to represent house in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_architecture_house_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_architecture_house_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_architecture_house_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_architecture_house_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_architecture_house_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_architecture_house_general_5.png,step4_path,24.2431640625,step3_path,5.345077037811279
313,"Modern house in Nigeria, photorealistic.",Change the image to represent modern house in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_architecture_house_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_architecture_house_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_architecture_house_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_architecture_house_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_architecture_house_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_architecture_house_modern_5.png,step1_path,27.8564453125,step2_path,5.463929176330566
314,"Traditional house in Nigeria, photorealistic.",Change the image to represent traditional house in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_architecture_house_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_architecture_house_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_architecture_house_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_architecture_house_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_architecture_house_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_architecture_house_traditional_5.png,step5_path,27.2216796875,step2_path,5.343336582183838
315,"Landmark in Nigeria, photorealistic.",Change the image to represent landmark in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_architecture_landmark_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_architecture_landmark_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_architecture_landmark_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_architecture_landmark_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_architecture_landmark_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_architecture_landmark_general_5.png,step3_path,23.14453125,step1_path,5.402234077453613
316,"Modern landmark in Nigeria, photorealistic.",Change the image to represent modern landmark in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_architecture_landmark_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_architecture_landmark_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_architecture_landmark_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_architecture_landmark_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_architecture_landmark_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_architecture_landmark_modern_5.png,step5_path,29.5166015625,step1_path,5.4119462966918945
317,"Traditional landmark in Nigeria, photorealistic.",Change the image to represent traditional landmark in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_architecture_landmark_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_architecture_landmark_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_architecture_landmark_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_architecture_landmark_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_architecture_landmark_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_architecture_landmark_traditional_5.png,step5_path,28.2470703125,step1_path,5.308017730712891
318,"Dance in Nigeria, photorealistic.",Change the image to represent dance in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_art_dance_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_art_dance_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_art_dance_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_art_dance_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_art_dance_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_art_dance_general_5.png,step5_path,25.87890625,step1_path,5.503820896148682
319,"Modern dance in Nigeria, photorealistic.",Change the image to represent modern dance in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_art_dance_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_art_dance_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_art_dance_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_art_dance_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_art_dance_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_art_dance_modern_5.png,step5_path,25.2197265625,step2_path,5.587492942810059
320,"Traditional dance in Nigeria, photorealistic.",Change the image to represent traditional dance in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_art_dance_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_art_dance_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_art_dance_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_art_dance_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_art_dance_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_art_dance_traditional_5.png,step4_path,27.4658203125,step4_path,5.447999477386475
321,"Painting in Nigeria, photorealistic.",Change the image to represent painting in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_art_painting_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_art_painting_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_art_painting_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_art_painting_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_art_painting_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_art_painting_general_5.png,step0_path,23.91357421875,step0_path,5.580435752868652
322,"Modern painting in Nigeria, photorealistic.",Change the image to represent modern painting in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_art_painting_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_art_painting_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_art_painting_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_art_painting_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_art_painting_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_art_painting_modern_5.png,step0_path,24.0234375,step1_path,5.624167442321777
323,"Traditional painting in Nigeria, photorealistic.",Change the image to represent traditional painting in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_art_painting_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_art_painting_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_art_painting_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_art_painting_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_art_painting_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_art_painting_traditional_5.png,step1_path,26.6845703125,step1_path,5.664005279541016
