uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
nextstep_korea_food_dessert_traditional::5,nextstep_korea_food_dessert_traditional,5,korea,food,dessert,traditional,1.0,1.0,1.0,1.0,4,3.491044759750366,enhanced_heuristic,3,3,False,False
nextstep_korea_food_main_dish_general::step0,nextstep_korea_food_main_dish_general,step0,korea,food,main_dish,general,1.0,1.0,1.0,1.0,4,3.145256757736206,enhanced_heuristic,1,1,False,True
nextstep_korea_food_main_dish_general::1,nextstep_korea_food_main_dish_general,1,korea,food,main_dish,general,1.0,1.0,1.0,1.0,4,3.0764951705932617,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_general::2,nextstep_korea_food_main_dish_general,2,korea,food,main_dish,general,0.75,1.0,0.5,0.6666666666666666,4,3.146524429321289,enhanced_heuristic,1,1,True,False
nextstep_korea_food_main_dish_general::3,nextstep_korea_food_main_dish_general,3,korea,food,main_dish,general,1.0,1.0,1.0,1.0,4,3.1479454040527344,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_general::4,nextstep_korea_food_main_dish_general,4,korea,food,main_dish,general,1.0,1.0,1.0,1.0,4,3.1121103763580322,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_general::5,nextstep_korea_food_main_dish_general,5,korea,food,main_dish,general,1.0,1.0,1.0,1.0,4,3.1136293411254883,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_modern::step0,nextstep_korea_food_main_dish_modern,step0,korea,food,main_dish,modern,0.75,1.0,0.5,0.6666666666666666,4,3.114478588104248,enhanced_heuristic,1,1,False,True
nextstep_korea_food_main_dish_modern::1,nextstep_korea_food_main_dish_modern,1,korea,food,main_dish,modern,0.75,1.0,0.5,0.6666666666666666,4,3.043886184692383,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_modern::2,nextstep_korea_food_main_dish_modern,2,korea,food,main_dish,modern,0.75,1.0,0.5,0.6666666666666666,4,3.045593500137329,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_modern::3,nextstep_korea_food_main_dish_modern,3,korea,food,main_dish,modern,0.75,1.0,0.5,0.6666666666666666,4,3.0459775924682617,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_modern::4,nextstep_korea_food_main_dish_modern,4,korea,food,main_dish,modern,0.75,1.0,0.5,0.6666666666666666,4,3.0463504791259766,enhanced_heuristic,2,2,False,False
nextstep_korea_food_main_dish_modern::5,nextstep_korea_food_main_dish_modern,5,korea,food,main_dish,modern,0.75,1.0,0.5,0.6666666666666666,4,3.082571506500244,enhanced_heuristic,3,3,True,False
nextstep_korea_food_main_dish_traditional::step0,nextstep_korea_food_main_dish_traditional,step0,korea,food,main_dish,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0764801502227783,enhanced_heuristic,1,1,True,False
nextstep_korea_food_main_dish_traditional::1,nextstep_korea_food_main_dish_traditional,1,korea,food,main_dish,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0795023441314697,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_traditional::2,nextstep_korea_food_main_dish_traditional,2,korea,food,main_dish,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.085737705230713,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_traditional::3,nextstep_korea_food_main_dish_traditional,3,korea,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,3.0799179077148438,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_traditional::4,nextstep_korea_food_main_dish_traditional,4,korea,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,3.084017038345337,enhanced_heuristic,1,1,False,False
nextstep_korea_food_main_dish_traditional::5,nextstep_korea_food_main_dish_traditional,5,korea,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,3.079564332962036,enhanced_heuristic,1,1,False,True
nextstep_korea_food_snack_general::step0,nextstep_korea_food_snack_general,step0,korea,food,snack,general,0.75,1.0,0.5,0.6666666666666666,4,5.176802396774292,enhanced_heuristic,1,1,True,False
nextstep_korea_food_snack_general::1,nextstep_korea_food_snack_general,1,korea,food,snack,general,0.75,1.0,0.5,0.6666666666666666,4,5.136672735214233,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_general::2,nextstep_korea_food_snack_general,2,korea,food,snack,general,1.0,1.0,1.0,1.0,4,5.143662929534912,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_general::3,nextstep_korea_food_snack_general,3,korea,food,snack,general,1.0,1.0,1.0,1.0,4,5.177145957946777,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_general::4,nextstep_korea_food_snack_general,4,korea,food,snack,general,1.0,1.0,1.0,1.0,4,5.143136024475098,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_general::5,nextstep_korea_food_snack_general,5,korea,food,snack,general,1.0,1.0,1.0,1.0,4,5.0800254344940186,enhanced_heuristic,1,1,False,True
nextstep_korea_food_snack_modern::step0,nextstep_korea_food_snack_modern,step0,korea,food,snack,modern,0.75,1.0,0.5,0.6666666666666666,4,3.500901699066162,enhanced_heuristic,1,1,True,False
nextstep_korea_food_snack_modern::1,nextstep_korea_food_snack_modern,1,korea,food,snack,modern,0.75,1.0,0.5,0.6666666666666666,4,3.460475444793701,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_modern::2,nextstep_korea_food_snack_modern,2,korea,food,snack,modern,0.75,1.0,0.5,0.6666666666666666,4,3.53267502784729,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_modern::3,nextstep_korea_food_snack_modern,3,korea,food,snack,modern,0.75,1.0,0.5,0.6666666666666666,4,3.596301317214966,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_modern::4,nextstep_korea_food_snack_modern,4,korea,food,snack,modern,0.75,1.0,0.5,0.6666666666666666,4,3.4968388080596924,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_modern::5,nextstep_korea_food_snack_modern,5,korea,food,snack,modern,0.75,1.0,0.5,0.6666666666666666,4,3.5780699253082275,enhanced_heuristic,1,1,False,True
nextstep_korea_food_snack_traditional::step0,nextstep_korea_food_snack_traditional,step0,korea,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.531355142593384,enhanced_heuristic,1,1,True,False
nextstep_korea_food_snack_traditional::1,nextstep_korea_food_snack_traditional,1,korea,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.4922759532928467,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_traditional::2,nextstep_korea_food_snack_traditional,2,korea,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.4941601753234863,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_traditional::3,nextstep_korea_food_snack_traditional,3,korea,food,snack,traditional,1.0,1.0,1.0,1.0,4,3.523426055908203,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_traditional::4,nextstep_korea_food_snack_traditional,4,korea,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.5612144470214844,enhanced_heuristic,1,1,False,False
nextstep_korea_food_snack_traditional::5,nextstep_korea_food_snack_traditional,5,korea,food,snack,traditional,1.0,1.0,1.0,1.0,4,3.490567922592163,enhanced_heuristic,1,1,False,True
nextstep_korea_food_staple_food_general::step0,nextstep_korea_food_staple_food_general,step0,korea,food,staple_food,general,0.75,1.0,0.5,0.6666666666666666,4,5.187097787857056,enhanced_heuristic,1,1,True,False
nextstep_korea_food_staple_food_general::1,nextstep_korea_food_staple_food_general,1,korea,food,staple_food,general,0.75,1.0,0.5,0.6666666666666666,4,5.190717458724976,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_general::2,nextstep_korea_food_staple_food_general,2,korea,food,staple_food,general,1.0,1.0,1.0,1.0,4,5.18818211555481,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_general::3,nextstep_korea_food_staple_food_general,3,korea,food,staple_food,general,0.75,1.0,0.5,0.6666666666666666,4,5.1844398975372314,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_general::4,nextstep_korea_food_staple_food_general,4,korea,food,staple_food,general,1.0,1.0,1.0,1.0,4,5.221998929977417,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_general::5,nextstep_korea_food_staple_food_general,5,korea,food,staple_food,general,0.75,1.0,0.5,0.6666666666666666,4,5.2235589027404785,enhanced_heuristic,1,1,False,True
nextstep_korea_food_staple_food_modern::step0,nextstep_korea_food_staple_food_modern,step0,korea,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1390490531921387,enhanced_heuristic,1,1,True,False
nextstep_korea_food_staple_food_modern::1,nextstep_korea_food_staple_food_modern,1,korea,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1076512336730957,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_modern::2,nextstep_korea_food_staple_food_modern,2,korea,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,3.108088254928589,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_modern::3,nextstep_korea_food_staple_food_modern,3,korea,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1045124530792236,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_modern::4,nextstep_korea_food_staple_food_modern,4,korea,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,3.107194185256958,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_modern::5,nextstep_korea_food_staple_food_modern,5,korea,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1094963550567627,enhanced_heuristic,1,1,False,True
nextstep_korea_food_staple_food_traditional::step0,nextstep_korea_food_staple_food_traditional,step0,korea,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.045423746109009,enhanced_heuristic,1,1,True,False
nextstep_korea_food_staple_food_traditional::1,nextstep_korea_food_staple_food_traditional,1,korea,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,3.079667091369629,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_traditional::2,nextstep_korea_food_staple_food_traditional,2,korea,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0795183181762695,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_traditional::3,nextstep_korea_food_staple_food_traditional,3,korea,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,3.0502145290374756,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_traditional::4,nextstep_korea_food_staple_food_traditional,4,korea,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,3.0755186080932617,enhanced_heuristic,1,1,False,False
nextstep_korea_food_staple_food_traditional::5,nextstep_korea_food_staple_food_traditional,5,korea,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,3.0807883739471436,enhanced_heuristic,1,1,False,True
nextstep_korea_landscape_city_general::step0,nextstep_korea_landscape_city_general,step0,korea,landscape,city,,0.5,0.0,0.0,0.0,4,3.335108995437622,enhanced_heuristic,2,2,True,False
nextstep_korea_landscape_city_general::1,nextstep_korea_landscape_city_general,1,korea,landscape,city,,0.75,1.0,0.5,0.6666666666666666,4,3.3656911849975586,enhanced_heuristic,3,3,False,True
nextstep_korea_landscape_city_general::2,nextstep_korea_landscape_city_general,2,korea,landscape,city,,0.75,1.0,0.5,0.6666666666666666,4,3.3330161571502686,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_city_general::3,nextstep_korea_landscape_city_general,3,korea,landscape,city,,0.75,1.0,0.5,0.6666666666666666,4,3.3633618354797363,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_city_general::4,nextstep_korea_landscape_city_general,4,korea,landscape,city,,0.75,1.0,0.5,0.6666666666666666,4,3.33296275138855,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_city_general::5,nextstep_korea_landscape_city_general,5,korea,landscape,city,,0.75,1.0,0.5,0.6666666666666666,4,3.3035943508148193,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_countryside_general::step0,nextstep_korea_landscape_countryside_general,step0,korea,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.899996042251587,enhanced_heuristic,1,1,True,False
nextstep_korea_landscape_countryside_general::1,nextstep_korea_landscape_countryside_general,1,korea,landscape,countryside,,0.75,1.0,0.5,0.6666666666666666,4,2.9014930725097656,enhanced_heuristic,3,3,False,False
nextstep_korea_landscape_countryside_general::2,nextstep_korea_landscape_countryside_general,2,korea,landscape,countryside,,0.75,1.0,0.5,0.6666666666666666,4,2.902754068374634,enhanced_heuristic,3,3,False,False
nextstep_korea_landscape_countryside_general::3,nextstep_korea_landscape_countryside_general,3,korea,landscape,countryside,,0.75,1.0,0.5,0.6666666666666666,4,2.9347665309906006,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_countryside_general::4,nextstep_korea_landscape_countryside_general,4,korea,landscape,countryside,,0.75,1.0,0.5,0.6666666666666666,4,2.9356918334960938,enhanced_heuristic,3,3,False,False
nextstep_korea_landscape_countryside_general::5,nextstep_korea_landscape_countryside_general,5,korea,landscape,countryside,,0.75,1.0,0.5,0.6666666666666666,4,2.9002721309661865,enhanced_heuristic,3,3,False,True
nextstep_korea_landscape_nature_general::step0,nextstep_korea_landscape_nature_general,step0,korea,landscape,nature,,0.75,1.0,0.5,0.6666666666666666,4,5.355318784713745,enhanced_heuristic,1,1,False,True
nextstep_korea_landscape_nature_general::1,nextstep_korea_landscape_nature_general,1,korea,landscape,nature,,0.5,0.0,0.0,0.0,4,5.3897974491119385,enhanced_heuristic,3,3,False,False
nextstep_korea_landscape_nature_general::2,nextstep_korea_landscape_nature_general,2,korea,landscape,nature,,0.75,1.0,0.5,0.6666666666666666,4,5.392409563064575,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_nature_general::3,nextstep_korea_landscape_nature_general,3,korea,landscape,nature,,0.75,1.0,0.5,0.6666666666666666,4,5.392030239105225,enhanced_heuristic,1,1,False,False
nextstep_korea_landscape_nature_general::4,nextstep_korea_landscape_nature_general,4,korea,landscape,nature,,0.75,1.0,0.5,0.6666666666666666,4,5.356804847717285,enhanced_heuristic,1,1,True,False
nextstep_korea_landscape_nature_general::5,nextstep_korea_landscape_nature_general,5,korea,landscape,nature,,0.75,1.0,0.5,0.6666666666666666,4,5.361456632614136,enhanced_heuristic,1,1,False,False
nextstep_korea_people_athlete_general::step0,nextstep_korea_people_athlete_general,step0,korea,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,5.667865991592407,enhanced_heuristic,1,1,True,False
nextstep_korea_people_athlete_general::1,nextstep_korea_people_athlete_general,1,korea,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,5.701570749282837,enhanced_heuristic,1,1,False,False
nextstep_korea_people_athlete_general::2,nextstep_korea_people_athlete_general,2,korea,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,5.633971929550171,enhanced_heuristic,1,1,False,False
nextstep_korea_people_athlete_general::3,nextstep_korea_people_athlete_general,3,korea,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,5.634995698928833,enhanced_heuristic,1,1,False,False
nextstep_korea_people_athlete_general::4,nextstep_korea_people_athlete_general,4,korea,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,5.633806943893433,enhanced_heuristic,1,1,False,False
nextstep_korea_people_athlete_general::5,nextstep_korea_people_athlete_general,5,korea,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,5.634485483169556,enhanced_heuristic,1,1,False,True
nextstep_korea_people_bride_and_groom_general::step0,nextstep_korea_people_bride_and_groom_general,step0,korea,people,bride_and_groom,,0.5,0.0,0.0,0.0,4,5.521300792694092,enhanced_heuristic,2,3,True,False
nextstep_korea_people_bride_and_groom_general::1,nextstep_korea_people_bride_and_groom_general,1,korea,people,bride_and_groom,,0.75,1.0,0.5,0.6666666666666666,4,5.481401681900024,enhanced_heuristic,1,1,False,False
nextstep_korea_people_bride_and_groom_general::2,nextstep_korea_people_bride_and_groom_general,2,korea,people,bride_and_groom,,0.75,1.0,0.5,0.6666666666666666,4,5.521114826202393,enhanced_heuristic,1,1,False,False
nextstep_korea_people_bride_and_groom_general::3,nextstep_korea_people_bride_and_groom_general,3,korea,people,bride_and_groom,,0.75,1.0,0.5,0.6666666666666666,4,5.485724925994873,enhanced_heuristic,1,1,False,False
nextstep_korea_people_bride_and_groom_general::4,nextstep_korea_people_bride_and_groom_general,4,korea,people,bride_and_groom,,0.75,1.0,0.5,0.6666666666666666,4,5.488246917724609,enhanced_heuristic,1,1,False,False
nextstep_korea_people_bride_and_groom_general::5,nextstep_korea_people_bride_and_groom_general,5,korea,people,bride_and_groom,,0.75,1.0,0.5,0.6666666666666666,4,5.450660943984985,enhanced_heuristic,1,1,False,True
nextstep_korea_people_celebrity_general::step0,nextstep_korea_people_celebrity_general,step0,korea,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,2.8736040592193604,enhanced_heuristic,1,1,False,True
nextstep_korea_people_celebrity_general::1,nextstep_korea_people_celebrity_general,1,korea,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,2.8710482120513916,enhanced_heuristic,1,1,False,False
nextstep_korea_people_celebrity_general::2,nextstep_korea_people_celebrity_general,2,korea,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,2.8763279914855957,enhanced_heuristic,1,1,False,False
nextstep_korea_people_celebrity_general::3,nextstep_korea_people_celebrity_general,3,korea,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,2.873685598373413,enhanced_heuristic,1,1,False,False
nextstep_korea_people_celebrity_general::4,nextstep_korea_people_celebrity_general,4,korea,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,2.874565362930298,enhanced_heuristic,1,1,True,False
nextstep_korea_people_celebrity_general::5,nextstep_korea_people_celebrity_general,5,korea,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,2.873964548110962,enhanced_heuristic,1,1,False,False
